Customer ID,Customer_Recency,Customer_Frequency,Customer_Monetary,Customer_Lifetime,Customer_Total_Profit,Country,Segment,Cluster,Segment_Name
MG-18205,3,29,16362.9,1405,1540.23,India,Corporate,1,At-Risk Customers
MG-7650,496,1,301.71,0,27.15,South Africa,Home Office,3,VIP Customers
MG-7680,75,9,4298.48,614,-151.24,Nigeria,Home Office,2,New Customers
MG-7695,336,7,2104.6,1060,84.79,Turkey,Consumer,0,Loyal Customers
MG-7875,404,1,80.19,0,15.87,Tanzania,Home Office,3,VIP Customers
MG-7890,374,1,19.13,0,-22.48,Turkey,Home Office,3,VIP Customers
MG-8145,282,3,5229.11,1063,1790.51,Democratic Republic of the Congo,Consumer,0,Loyal Customers
MG-8205,2,7,1648.94,1313,282.2,South Africa,Corporate,2,New Customers
MH-17290,38,25,13718.7,1402,1950.61,United States,Home Office,1,At-Risk Customers
MH-17440,9,25,7945.05,1417,771.44,Germany,Corporate,1,At-Risk Customers
MH-17455,55,27,9974.27,1337,155.9,United States,Consumer,1,At-Risk Customers
MH-17620,24,20,11038.31,1391,106.88,Mexico,Corporate,1,At-Risk Customers
MH-17785,1,26,11676.13,1457,1185.03,China,Corporate,1,At-Risk Customers
MH-18025,21,19,11753.7,1252,1010.94,United States,Consumer,1,At-Risk Customers
MH-18115,6,26,12017.1,1238,1250.67,United States,Home Office,1,At-Risk Customers
MH-7290,738,3,1685.34,111,365.4,Ghana,Home Office,3,VIP Customers
MH-7440,97,8,3357.78,1232,780.57,Canada,Corporate,2,New Customers
MH-7455,93,10,4747.37,1019,371.15,Bulgaria,Consumer,2,New Customers
MH-7620,246,7,1179.67,946,168.01,Cameroon,Corporate,0,Loyal Customers
MH-7785,8,9,1914.83,1237,285.5,Democratic Republic of the Congo,Corporate,2,New Customers
MH-8025,15,9,1095.43,1314,-149.75,Nigeria,Consumer,2,New Customers
MH-8115,59,7,1260.7,1133,237.52,Sierra Leone,Home Office,2,New Customers
MJ-17740,22,26,15347.66,1323,2054.66,United States,Consumer,1,At-Risk Customers
MJ-7740,160,4,1136.9,413,382.97,Turkey,Consumer,0,Loyal Customers
MK-17905,22,31,13202.45,1310,-139.19,United States,Corporate,1,At-Risk Customers
MK-18160,23,20,10043.32,1383,317.56,United States,Consumer,1,At-Risk Customers
MK-7905,150,11,1244.96,1293,-71.44,Turkey,Corporate,0,Loyal Customers
MK-8160,41,10,2697.07,1157,441.04,Poland,Consumer,2,New Customers
ML-17395,1,25,14507.08,1415,1141.97,United States,Corporate,1,At-Risk Customers
ML-17410,34,30,14981.7,1123,1338.59,United States,Consumer,1,At-Risk Customers
ML-17755,2,28,14425.1,1426,1577.42,Australia,Home Office,1,At-Risk Customers
ML-18040,8,19,8677.6,1405,1646.93,France,Corporate,1,At-Risk Customers
ML-18265,101,26,14674.0,1204,2037.58,Germany,Consumer,1,At-Risk Customers
ML-7395,133,7,1049.4,913,142.26,Albania,Corporate,0,Loyal Customers
ML-7410,170,3,193.13,488,-184.45,Turkey,Consumer,0,Loyal Customers
ML-7755,27,7,1108.5,1262,260.34,Somalia,Home Office,2,New Customers
ML-8040,45,7,1690.9,1364,315.91,Cote d'Ivoire,Corporate,2,New Customers
ML-8265,9,9,1170.72,1035,276.78,Turkey,Consumer,2,New Customers
MM-17260,5,26,15713.72,1361,3160.31,Guatemala,Consumer,1,At-Risk Customers
MM-17920,8,33,20383.65,1440,1824.22,United States,Consumer,1,At-Risk Customers
MM-18055,16,25,11163.59,1376,1901.28,United States,Consumer,1,At-Risk Customers
MM-18280,13,25,7134.3,1428,1877.07,United States,Corporate,1,At-Risk Customers
MM-7260,132,5,5510.36,1328,1220.42,Saudi Arabia,Consumer,2,New Customers
MM-7920,29,6,1350.03,825,234.69,Egypt,Consumer,2,New Customers
MM-8055,34,8,1924.91,1227,-638.5,Iran,Consumer,2,New Customers
MM-8280,72,10,3586.7,1345,289.4,Russia,Corporate,2,New Customers
MN-17935,9,21,12870.93,1405,1517.15,United States,Consumer,1,At-Risk Customers
MN-7935,31,6,2175.33,1007,-124.98,Turkey,Consumer,2,New Customers
MO-17500,37,24,10314.41,1371,573.46,Brazil,Consumer,1,At-Risk Customers
MO-17800,7,25,13709.12,1414,2638.81,United States,Home Office,1,At-Risk Customers
MO-17950,7,14,4527.39,1226,34.13,Germany,Consumer,2,New Customers
MO-7500,282,5,810.87,1139,-54.45,Turkey,Consumer,0,Loyal Customers
MO-7800,15,9,4294.27,1120,465.28,Tanzania,Home Office,2,New Customers
MO-7950,99,3,933.19,687,252.13,Iraq,Consumer,2,New Customers
MP-17470,6,28,12928.8,1367,2231.36,United States,Home Office,1,At-Risk Customers
MP-17965,28,39,17228.5,1412,1455.21,United States,Corporate,1,At-Risk Customers
MP-18175,17,36,22045.25,1358,455.3,United States,Home Office,1,At-Risk Customers
MP-7470,544,2,58.11,331,-58.38,Nigeria,Home Office,3,VIP Customers
MP-7965,197,8,567.09,1007,177.48,Saudi Arabia,Corporate,0,Loyal Customers
MP-8175,91,6,2169.17,777,77.3,Saudi Arabia,Home Office,2,New Customers
MR-17545,98,23,19246.71,1155,3060.92,Germany,Home Office,1,At-Risk Customers
MR-7545,101,6,2325.24,1075,650.31,Democratic Republic of the Congo,Home Office,2,New Customers
MS-17365,6,34,20317.01,1449,3300.32,United States,Consumer,1,At-Risk Customers
MS-17530,16,25,13335.04,1271,2150.45,Australia,Consumer,1,At-Risk Customers
MS-17710,30,26,8500.63,1365,1057.94,United States,Consumer,1,At-Risk Customers
MS-17770,35,36,17382.94,1289,2685.68,United States,Consumer,1,At-Risk Customers
MS-17830,24,26,11783.4,1428,1765.39,Australia,Consumer,1,At-Risk Customers
MS-17980,27,27,16210.57,1355,834.61,United States,Corporate,1,At-Risk Customers
MS-7365,112,5,1365.54,658,229.02,Libya,Consumer,2,New Customers
MS-7530,52,8,1456.81,886,-163.07,Kazakhstan,Consumer,2,New Customers
MS-7710,64,8,1529.46,863,94.8,Iraq,Consumer,2,New Customers
MS-7770,99,6,538.56,1017,166.11,Uzbekistan,Consumer,0,Loyal Customers
MS-7830,5,8,4322.9,1004,294.89,Turkey,Consumer,2,New Customers
MS-7980,7,5,1654.64,761,412.73,Algeria,Corporate,2,New Customers
MT-17815,50,27,13845.52,1324,1295.0,United States,Consumer,1,At-Risk Customers
MT-18070,128,24,10920.4,1147,1203.57,United States,Home Office,1,At-Risk Customers
MT-7815,177,6,1500.59,1019,-501.58,Iran,Consumer,0,Loyal Customers
MT-8070,324,7,6851.92,980,-2991.62,Turkey,Home Office,0,Loyal Customers
MV-17485,17,27,10563.37,1424,1650.88,United States,Consumer,1,At-Risk Customers
MV-18190,20,30,15577.04,1411,1178.66,United States,Consumer,1,At-Risk Customers
MV-7485,471,5,952.54,896,159.76,Zambia,Consumer,3,VIP Customers
MV-8190,8,8,3995.04,1071,181.38,Nigeria,Consumer,2,New Customers
MW-18220,18,28,20592.08,1420,3596.31,United States,Consumer,1,At-Risk Customers
MW-18235,17,24,17933.06,1383,-180.24,Brazil,Corporate,1,At-Risk Customers
MW-8220,45,8,2476.5,1217,490.23,Saudi Arabia,Consumer,2,New Customers
MW-8235,1,6,1070.77,1115,325.75,Egypt,Corporate,2,New Customers
MY-17380,30,28,14724.15,1254,2926.33,United States,Corporate,1,At-Risk Customers
MY-18295,1,29,25570.49,1447,2553.68,United States,Corporate,1,At-Risk Customers
MY-7380,323,4,1745.57,1014,633.17,South Africa,Corporate,0,Loyal Customers
MY-8295,44,10,4072.17,1303,88.98,Turkey,Corporate,2,New Customers
MZ-17335,22,26,14463.93,1335,1794.6,Australia,Home Office,1,At-Risk Customers
MZ-17515,24,25,13383.98,1377,1454.62,United States,Corporate,1,At-Risk Customers
MZ-7335,113,5,3494.23,497,459.91,Turkey,Home Office,2,New Customers
MZ-7515,79,9,3193.16,935,428.42,Iran,Corporate,2,New Customers
NB-18580,453,10,4875.6,740,-105.25,Argentina,Corporate,3,VIP Customers
NB-18655,20,22,9647.2,1156,1537.07,United States,Corporate,1,At-Risk Customers
NB-8580,429,7,1059.48,855,-586.17,South Africa,Corporate,3,VIP Customers
NB-8655,111,5,434.62,1322,-83.66,Iran,Corporate,0,Loyal Customers
NC-18340,6,22,13905.35,1367,-996.24,United States,Consumer,1,At-Risk Customers
NC-18415,40,19,9255.79,1299,-771.64,United States,Consumer,1,At-Risk Customers
NC-18535,7,22,11054.38,1283,1414.98,United States,Corporate,1,At-Risk Customers
NC-18625,21,29,16901.52,1324,2229.91,Australia,Corporate,1,At-Risk Customers
NC-8340,36,9,2707.96,1400,535.36,Democratic Republic of the Congo,Consumer,2,New Customers
NC-8415,107,5,1503.43,1092,46.66,Nigeria,Consumer,2,New Customers
NC-8535,139,7,1250.87,1228,-79.6,Turkey,Corporate,0,Loyal Customers
NC-8625,462,2,442.32,694,33.0,Guinea,Corporate,3,VIP Customers
ND-18370,13,23,10913.15,1435,1970.28,United States,Consumer,1,At-Risk Customers
ND-18460,6,22,12061.44,1418,2197.42,Australia,Corporate,1,At-Risk Customers
ND-8370,34,6,2790.23,1351,650.0,Ukraine,Consumer,2,New Customers
ND-8460,9,10,2722.98,1170,971.43,Mali,Corporate,2,New Customers
NF-18385,8,32,28044.36,1411,1362.27,United States,Consumer,1,At-Risk Customers
NF-18475,7,22,10630.91,1382,2633.76,Germany,Home Office,1,At-Risk Customers
NF-18595,12,22,10535.3,1442,1438.95,United States,Home Office,1,At-Risk Customers
NF-8385,2,11,3736.9,1118,180.55,Nigeria,Consumer,2,New Customers
NF-8475,44,7,2019.01,872,286.3,Canada,Home Office,2,New Customers
NF-8595,513,5,1731.94,820,-67.4,Algeria,Home Office,3,VIP Customers
NG-18355,49,21,9262.73,1373,1826.7,United States,Corporate,1,At-Risk Customers
NG-18430,28,28,18970.41,1253,3320.7,United States,Consumer,1,At-Risk Customers
NG-8355,104,7,2746.47,1355,979.74,Canada,Corporate,2,New Customers
NG-8430,19,8,3749.83,1353,890.53,Libya,Consumer,2,New Customers
NH-18610,21,22,19181.93,1380,3867.61,Indonesia,Corporate,1,At-Risk Customers
NH-8610,6,6,2121.52,934,207.85,Canada,Corporate,2,New Customers
NK-18490,27,24,11483.19,1277,2309.49,Brazil,Home Office,1,At-Risk Customers
NK-8490,207,4,2395.35,969,731.04,Morocco,Home Office,0,Loyal Customers
NL-18310,26,25,10587.33,1328,-593.28,United States,Home Office,1,At-Risk Customers
NL-8310,576,2,251.32,205,26.35,Egypt,Home Office,3,VIP Customers
NM-18445,31,32,20223.24,1405,5095.16,United States,Home Office,1,At-Risk Customers
NM-18520,20,27,12328.61,1372,2631.05,United States,Consumer,1,At-Risk Customers
NM-8445,34,9,4053.72,1334,693.96,Poland,Home Office,2,New Customers
NM-8520,159,1,1540.53,0,511.65,Uzbekistan,Consumer,0,Loyal Customers
NP-18325,2,25,11778.49,1394,1772.79,United States,Consumer,1,At-Risk Customers
NP-18670,59,19,12839.01,1102,2741.6,Germany,Consumer,1,At-Risk Customers
NP-18685,15,30,11363.43,1381,308.27,Brazil,Home Office,1,At-Risk Customers
NP-18700,29,27,14036.43,1185,609.69,United States,Consumer,1,At-Risk Customers
NP-8325,16,8,1336.69,859,31.54,Canada,Consumer,2,New Customers
NP-8670,227,6,2871.87,781,294.06,Georgia,Consumer,0,Loyal Customers
NP-8685,115,4,4994.85,668,1250.76,South Africa,Home Office,2,New Customers
NP-8700,38,6,1880.62,752,-234.14,Egypt,Consumer,2,New Customers
NR-18550,3,26,10993.42,1301,1206.92,United States,Consumer,1,At-Risk Customers
NR-8550,15,8,1898.48,999,463.04,Morocco,Consumer,2,New Customers
NS-18505,7,25,14834.29,1428,479.1,United States,Consumer,1,At-Risk Customers
NS-18640,37,37,14866.09,1249,1116.05,United States,Corporate,1,At-Risk Customers
NS-8505,14,5,962.85,1226,-1166.55,Nigeria,Consumer,2,New Customers
NS-8640,48,8,1771.44,1129,-297.33,Morocco,Corporate,2,New Customers
NW-18400,173,26,15326.83,1251,2085.49,United States,Consumer,1,At-Risk Customers
NW-8400,118,7,7046.74,1283,1736.05,Turkey,Consumer,2,New Customers
NZ-18565,86,26,19941.7,1224,2257.84,United States,Home Office,1,At-Risk Customers
NZ-8565,100,4,328.58,776,-166.57,Turkey,Home Office,0,Loyal Customers
ON-18715,48,33,17763.95,1367,3779.17,United States,Corporate,1,At-Risk Customers
ON-8715,460,5,1507.76,866,-995.86,Turkey,Corporate,3,VIP Customers
OT-18730,34,32,19493.77,1163,1797.76,United States,Consumer,1,At-Risk Customers
OT-8730,243,4,265.05,865,33.24,Kazakhstan,Consumer,0,Loyal Customers
PA-19060,24,21,6723.23,1347,647.89,Dominican Republic,Home Office,1,At-Risk Customers
PA-9060,178,6,3670.58,1238,907.46,Nigeria,Home Office,0,Loyal Customers
PB-18805,9,19,12075.4,1253,1479.58,United States,Home Office,1,At-Risk Customers
PB-19105,58,16,8087.78,1392,1615.65,Netherlands,Consumer,1,At-Risk Customers
PB-19150,6,33,7907.26,1281,460.2,United States,Consumer,1,At-Risk Customers
PB-19210,9,27,18967.66,1337,2313.68,Indonesia,Corporate,1,At-Risk Customers
PB-8805,121,9,2787.67,1028,263.5,Poland,Home Office,2,New Customers
PB-9105,1,4,1808.21,274,320.54,Belarus,Consumer,2,New Customers
PB-9150,42,10,3478.44,1240,811.65,Iraq,Consumer,2,New Customers
PB-9210,308,7,5302.2,931,-909.72,Yemen,Corporate,0,Loyal Customers
PC-18745,3,21,10693.5,1367,-904.33,United States,Corporate,1,At-Risk Customers
PC-19000,22,18,9474.07,1344,519.62,Australia,Home Office,1,At-Risk Customers
PC-8745,58,5,1246.56,1037,484.23,Bulgaria,Corporate,2,New Customers
PC-9000,573,4,1160.43,431,313.71,Kenya,Home Office,3,VIP Customers
PF-19120,85,28,27993.05,1302,623.4,United States,Consumer,1,At-Risk Customers
PF-19165,92,36,16018.84,1359,1486.35,United States,Consumer,1,At-Risk Customers
PF-19225,3,30,11915.2,1155,1613.62,Germany,Consumer,1,At-Risk Customers
PF-9120,84,10,1882.95,994,439.89,Austria,Consumer,2,New Customers
PF-9165,35,7,2007.64,1261,422.53,Algeria,Consumer,2,New Customers
PF-9225,15,7,1474.27,1230,-672.77,Turkey,Consumer,2,New Customers
PG-18820,21,35,14635.94,1312,1626.92,United States,Consumer,1,At-Risk Customers
PG-18895,3,28,13941.69,1406,1270.1,United States,Consumer,1,At-Risk Customers
PG-8820,31,6,1846.56,1412,348.27,Bosnia and Herzegovina,Consumer,2,New Customers
PG-8895,300,6,1981.3,1072,350.08,Iraq,Consumer,0,Loyal Customers
PH-18790,58,19,9435.57,1293,2390.08,Australia,Home Office,1,At-Risk Customers
PH-8790,115,8,1746.84,1294,353.55,Democratic Republic of the Congo,Home Office,2,New Customers
PJ-18835,40,19,13639.5,1297,4889.27,United States,Corporate,1,At-Risk Customers
PJ-19015,20,22,9230.88,1345,1212.81,United States,Consumer,1,At-Risk Customers
PJ-8835,43,6,801.4,923,-870.14,Nigeria,Corporate,2,New Customers
PJ-9015,197,8,6612.66,1099,889.68,Turkey,Consumer,0,Loyal Customers
PK-18910,99,16,7282.58,1269,319.16,Mexico,Home Office,1,At-Risk Customers
PK-19075,9,29,17668.91,1277,2170.26,United States,Consumer,1,At-Risk Customers
PK-8910,122,4,948.46,906,-627.65,Iran,Home Office,0,Loyal Customers
PK-9075,495,3,992.78,186,-505.69,Turkey,Consumer,3,VIP Customers
PL-18925,16,20,14256.72,1405,1782.97,China,Home Office,1,At-Risk Customers
PL-8925,50,3,759.21,589,223.53,Iran,Home Office,2,New Customers
PM-18940,22,23,12893.59,1430,926.33,France,Consumer,1,At-Risk Customers
PM-19135,13,22,9857.66,1268,648.85,United States,Home Office,1,At-Risk Customers
PM-8940,56,9,1448.86,1281,252.07,Turkey,Consumer,2,New Customers
PM-9135,302,6,1429.3,1090,369.79,Liberia,Home Office,0,Loyal Customers
PN-18775,16,33,11370.47,1225,1729.75,United States,Home Office,1,At-Risk Customers
PN-8775,54,5,1522.11,1163,475.71,Cote d'Ivoire,Home Office,2,New Customers
PO-18850,5,41,25274.47,1431,3249.28,United States,Consumer,1,At-Risk Customers
PO-18865,1,35,21051.06,1451,4698.64,United States,Consumer,1,At-Risk Customers
PO-19180,161,24,16753.17,712,2556.74,United States,Home Office,1,At-Risk Customers
PO-19195,87,21,10872.01,1370,-1667.69,Brazil,Home Office,1,At-Risk Customers
PO-8850,128,4,1432.99,1302,529.09,South Africa,Consumer,0,Loyal Customers
PO-8865,353,6,2973.15,879,-80.52,Algeria,Consumer,0,Loyal Customers
PO-9180,30,9,1231.07,1391,-380.95,Moldova,Home Office,2,New Customers
PO-9195,34,8,8227.36,1353,641.59,Morocco,Home Office,2,New Customers
PP-18955,55,30,21884.18,1177,2902.39,United States,Home Office,1,At-Risk Customers
PP-8955,15,3,359.06,1293,-214.66,Nigeria,Home Office,2,New Customers
PR-18880,26,29,13243.62,1331,1362.83,United States,Consumer,1,At-Risk Customers
PR-8880,197,5,1085.64,1068,-953.7,Nigeria,Consumer,0,Loyal Customers
PS-18760,30,28,15926.55,1302,1485.31,United States,Consumer,1,At-Risk Customers
PS-18970,28,33,18222.4,1412,2205.43,United States,Home Office,1,At-Risk Customers
PS-19045,21,26,29252.32,1335,4426.2,United States,Home Office,1,At-Risk Customers
PS-8760,348,5,1706.2,858,-192.2,Democratic Republic of the Congo,Consumer,0,Loyal Customers
PS-8970,125,4,1395.95,1005,-371.23,Turkey,Home Office,0,Loyal Customers
PS-9045,62,7,829.36,1158,-87.38,Czech Republic,Home Office,2,New Customers
PT-19090,7,25,8370.78,1200,216.67,United States,Consumer,1,At-Risk Customers
PT-9090,3,5,4686.03,884,393.03,Egypt,Consumer,2,New Customers
PV-18985,9,28,12540.66,1260,2531.14,United States,Home Office,1,At-Risk Customers
PV-8985,145,6,6390.64,1076,1524.43,Russia,Home Office,2,New Customers
PW-19030,8,31,12810.06,1435,2322.4,United States,Corporate,1,At-Risk Customers
PW-19240,2,24,7186.14,1310,1837.42,United States,Consumer,1,At-Risk Customers
PW-9030,58,7,1081.0,921,-377.6,Turkey,Corporate,2,New Customers
PW-9240,62,7,1237.53,1337,104.88,South Africa,Consumer,2,New Customers
QJ-19255,26,23,18192.92,1395,2407.6,United States,Corporate,1,At-Risk Customers
QJ-9255,62,5,387.05,1227,-164.41,Senegal,Corporate,2,New Customers
RA-19285,6,24,16816.43,1278,4132.9,United States,Consumer,1,At-Risk Customers
RA-19885,44,23,15435.5,1320,3419.96,United States,Corporate,1,At-Risk Customers
RA-19915,13,27,20975.19,1445,2078.76,United States,Consumer,1,At-Risk Customers
RA-19945,2,23,11696.03,1219,678.96,United States,Consumer,1,At-Risk Customers
RA-9285,255,14,6226.69,1120,-1519.82,Turkey,Consumer,0,Loyal Customers
RA-9885,126,8,503.27,1084,-99.49,Ukraine,Corporate,0,Loyal Customers
RA-9915,140,2,420.66,448,85.44,Iran,Consumer,0,Loyal Customers
RA-9945,21,9,2044.59,1414,217.77,Ukraine,Consumer,2,New Customers
RB-19330,16,32,18359.77,1281,3737.59,Mexico,Consumer,1,At-Risk Customers
RB-19360,21,25,29197.63,1286,8523.95,United States,Consumer,1,At-Risk Customers
RB-19435,20,28,11618.08,1424,605.44,United States,Consumer,1,At-Risk Customers
RB-19465,1,36,17178.44,1388,2769.65,United States,Home Office,1,At-Risk Customers
RB-19570,21,25,10961.63,1156,1646.11,Spain,Consumer,1,At-Risk Customers
RB-19645,151,22,5973.59,1076,754.28,United States,Corporate,1,At-Risk Customers
RB-19705,17,16,9288.08,1383,2069.08,China,Home Office,1,At-Risk Customers
RB-19795,33,35,19056.88,1414,2323.66,United States,Home Office,1,At-Risk Customers
RB-9330,113,8,4538.26,1329,413.77,Ukraine,Consumer,2,New Customers
RB-9360,94,4,404.51,1127,-70.9,Kenya,Consumer,0,Loyal Customers
RB-9435,217,6,3179.15,1123,-1731.1,Lithuania,Consumer,0,Loyal Customers
RB-9465,288,3,3675.24,924,1296.81,Iraq,Home Office,0,Loyal Customers
RB-9570,447,5,586.76,690,-150.19,Algeria,Consumer,3,VIP Customers
RB-9645,240,3,282.59,861,-114.16,Algeria,Corporate,0,Loyal Customers
RB-9705,150,12,6018.07,1185,810.46,Saudi Arabia,Home Office,2,New Customers
RB-9795,31,5,255.29,648,26.87,Cote d'Ivoire,Home Office,2,New Customers
RC-19825,119,25,7916.67,1332,737.75,Mexico,Consumer,1,At-Risk Customers
RC-19960,23,22,7897.87,1418,1758.09,United States,Consumer,1,At-Risk Customers
RC-9825,742,1,37.44,0,0.0,Hungary,Consumer,3,VIP Customers
RC-9960,113,5,1639.96,784,365.92,Nigeria,Consumer,2,New Customers
RD-19480,1,27,16487.19,1302,3316.93,United States,Consumer,1,At-Risk Customers
RD-19585,26,31,16315.11,1344,2450.57,United States,Consumer,1,At-Risk Customers
RD-19660,94,21,12947.97,1362,3171.7,Germany,Home Office,1,At-Risk Customers
RD-19720,22,30,10902.53,1318,1897.12,United States,Consumer,1,At-Risk Customers
RD-19810,15,30,7091.1,1287,1417.28,United States,Home Office,1,At-Risk Customers
RD-19900,33,29,13485.75,1380,2475.08,United States,Consumer,1,At-Risk Customers
RD-19930,43,22,9293.59,1354,683.39,United States,Consumer,1,At-Risk Customers
RD-9480,48,6,1061.73,1158,270.51,Egypt,Consumer,2,New Customers
RD-9585,36,7,5168.4,706,1469.4,Sudan,Consumer,2,New Customers
RD-9660,28,9,3391.79,1346,794.18,Turkey,Home Office,2,New Customers
RD-9720,59,8,3833.71,1390,1139.89,Democratic Republic of the Congo,Consumer,2,New Customers
RD-9810,54,7,3214.79,614,522.62,Turkey,Home Office,2,New Customers
RD-9900,93,10,4837.22,1349,855.59,Ukraine,Consumer,2,New Customers
RD-9930,29,11,6523.39,1133,546.97,Iran,Consumer,2,New Customers
RE-19405,29,21,12073.09,1359,2356.01,Australia,Consumer,1,At-Risk Customers
RE-19450,24,18,10660.49,1284,1501.19,United States,Consumer,1,At-Risk Customers
RE-9405,72,6,1967.4,481,287.67,Morocco,Consumer,2,New Customers
RE-9450,16,12,5678.7,1142,890.22,Saudi Arabia,Consumer,2,New Customers
RF-19345,65,27,13391.27,1337,2277.38,United States,Corporate,1,At-Risk Customers
RF-19735,2,23,12139.09,1406,824.76,United States,Consumer,1,At-Risk Customers
RF-19840,7,31,15077.48,1338,3052.17,United States,Consumer,1,At-Risk Customers
RF-9345,7,5,3208.03,832,816.58,Saudi Arabia,Corporate,2,New Customers
RF-9735,119,3,950.13,91,298.77,Israel,Consumer,0,Loyal Customers
RF-9840,139,6,571.72,998,-210.44,Nigeria,Consumer,0,Loyal Customers
RH-19495,25,28,13295.75,1315,1457.38,France,Consumer,1,At-Risk Customers
RH-19510,21,25,11599.39,1388,1801.0,United States,Home Office,1,At-Risk Customers
RH-19555,8,21,8944.31,1223,293.0,Dominican Republic,Consumer,1,At-Risk Customers
RH-19600,7,21,4629.7,1302,329.75,United States,Consumer,1,At-Risk Customers
RH-9495,97,3,3057.21,704,393.51,Ukraine,Consumer,2,New Customers
RH-9510,701,7,1837.79,639,-136.33,Nigeria,Home Office,3,VIP Customers
RH-9555,27,8,8753.47,1235,1709.8,Saudi Arabia,Consumer,2,New Customers
RH-9600,174,8,3340.47,877,892.62,Egypt,Consumer,0,Loyal Customers
RK-19300,86,26,13480.92,1296,-1673.57,Brazil,Consumer,1,At-Risk Customers
RK-9300,29,4,519.12,825,117.78,Kenya,Consumer,2,New Customers
RL-19615,121,23,14866.82,1284,2337.14,United States,Consumer,1,At-Risk Customers
RL-9615,266,8,2420.23,916,366.85,Saudi Arabia,Consumer,0,Loyal Customers
RM-19375,19,25,16077.68,1328,1331.51,El Salvador,Consumer,1,At-Risk Customers
RM-19675,5,19,11151.96,1139,2810.51,United States,Home Office,1,At-Risk Customers
RM-19750,17,19,6475.01,1355,1314.88,Australia,Consumer,1,At-Risk Customers
RM-9375,10,7,2239.45,1237,523.9,Israel,Consumer,2,New Customers
RM-9675,37,8,1715.09,1119,-268.27,Turkey,Home Office,2,New Customers
RM-9750,41,7,929.18,1150,-64.54,Kazakhstan,Consumer,2,New Customers
RO-19780,36,29,18833.44,1300,710.69,United States,Consumer,1,At-Risk Customers
RO-9780,5,9,3080.11,1401,158.2,Algeria,Consumer,2,New Customers
RP-19270,8,26,13725.58,1364,1507.91,United States,Corporate,1,At-Risk Customers
RP-19390,16,34,16114.91,1417,-452.08,United States,Consumer,1,At-Risk Customers
RP-19855,22,27,11043.08,1428,428.41,United States,Corporate,1,At-Risk Customers
RP-9270,287,6,1274.35,1060,394.81,Russia,Corporate,0,Loyal Customers
RP-9390,271,7,5935.98,1061,1520.46,Cote d'Ivoire,Consumer,0,Loyal Customers
RP-9855,401,6,3569.14,722,-289.55,Turkey,Corporate,3,VIP Customers
RR-19315,20,21,11765.04,1410,2304.38,Australia,Consumer,1,At-Risk Customers
RR-19525,1,27,15009.29,1390,-99.16,United States,Corporate,1,At-Risk Customers
RR-9315,233,4,1820.85,949,534.6,Poland,Consumer,0,Loyal Customers
RR-9525,90,7,1376.91,779,51.18,Turkey,Corporate,2,New Customers
RS-19420,77,28,14047.15,1196,1771.03,United States,Corporate,1,At-Risk Customers
RS-19765,37,25,13582.12,1328,3046.32,United States,Corporate,1,At-Risk Customers
RS-19870,20,20,7090.96,1150,1222.85,France,Home Office,1,At-Risk Customers
RS-9420,34,7,385.44,1418,52.62,South Africa,Corporate,2,New Customers
RS-9765,124,6,1524.15,1172,425.85,Russia,Corporate,2,New Customers
RS-9870,21,8,1031.44,1287,240.58,Bosnia and Herzegovina,Home Office,2,New Customers
RW-19540,43,25,19423.69,1329,3925.02,United States,Corporate,1,At-Risk Customers
RW-19630,78,26,9425.92,1337,1999.62,United States,Corporate,1,At-Risk Customers
RW-19690,16,25,11200.14,1154,2312.26,United States,Consumer,1,At-Risk Customers
RW-9540,27,7,5698.43,1382,1252.4,South Africa,Corporate,2,New Customers
RW-9630,400,2,560.01,754,252.6,Benin,Corporate,3,VIP Customers
RW-9690,99,8,1399.0,1209,-175.25,Turkey,Consumer,2,New Customers
SA-10830,11,10,872.68,1181,-56.54,South Africa,Consumer,2,New Customers
SA-20830,64,30,15622.38,1373,1411.25,United States,Consumer,1,At-Risk Customers
SB-10170,27,5,1647.24,461,24.06,Turkey,Consumer,2,New Customers
SB-10185,79,7,1268.44,1196,223.3,Morocco,Consumer,2,New Customers
SB-10290,192,5,1975.4,326,-120.67,Turkey,Corporate,0,Loyal Customers
SB-20170,3,15,12950.93,1302,2342.9,China,Consumer,1,At-Risk Customers
SB-20185,75,31,21034.46,1328,1445.36,United States,Consumer,1,At-Risk Customers
SB-20290,42,22,18538.53,1291,-1776.31,United States,Corporate,1,At-Risk Customers
SC-10020,265,4,476.33,885,-115.51,Turkey,Consumer,0,Loyal Customers
SC-10050,43,7,2311.85,1183,358.85,Mozambique,Home Office,2,New Customers
SC-10095,226,7,918.52,1025,99.16,Egypt,Consumer,0,Loyal Customers
SC-10230,195,3,1793.91,1205,286.32,Morocco,Corporate,0,Loyal Customers
SC-10260,142,7,3166.52,777,-42.88,Turkey,Corporate,2,New Customers
SC-10305,17,7,3207.18,815,-213.15,Nigeria,Consumer,2,New Customers
SC-10380,276,4,1556.16,969,410.13,Madagascar,Consumer,0,Loyal Customers
SC-10440,93,4,1929.08,1357,-533.44,Nigeria,Corporate,2,New Customers
SC-10575,374,2,328.02,496,41.64,Iraq,Consumer,3,VIP Customers
SC-10680,190,4,6344.79,1171,543.36,Niger,Home Office,0,Loyal Customers
SC-10695,175,4,1468.9,692,-350.48,South Africa,Corporate,0,Loyal Customers
SC-10725,92,7,2944.49,977,191.21,Central African Republic,Consumer,2,New Customers
