Product ID,Product Name,Category,Sub-Category,Total_Sales,Transaction_Count,Avg_Sale,Total_Profit,Avg_Profit,Total_Quantity,Avg_Discount,Profit_Margin,Sales_per_Transaction,Cumulative_Sales,Cumulative_Percentage,ABC_Class,CoV,XYZ_Class,ABC_XYZ_Matrix
OFF-AP-10001587,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances,0.0,1,0.0,0.44,0.44,0.08,0.59,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-MA-10004857,"Konica Calculator, White",Technology,Machines,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10003746,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.0,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10003305,"Smead File Folder Labels, Adjustable",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10003134,"Smead Box, Single Width",Office Supplies,Storage,0.0,8,0.0,3.52,0.44,0.31,0.4,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10003047,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.23,0.33,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10002870,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.15,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10002467,"Smead Round Labels, Alphabetical",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.31,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000220,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000216,"Novimex Round Labels, Alphabetical",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.46,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000190,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,1.38,0.09,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000157,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.31,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000155,"Novimex Round Labels, Alphabetical",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.15,0.59,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-MEM-10001732,"Memorex Numeric Keypad, USB",Technology,Accessories,0.0,3,0.0,1.32,0.44,0.0,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000844,"Breville Toaster, Black",Office Supplies,Appliances,0.0,1,0.0,0.43,0.43,0.31,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000818,"Hoover Blender, Black",Office Supplies,Appliances,0.0,1,0.0,0.44,0.44,0.08,0.59,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,0.0,4,0.0,1.76,0.44,1.08,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10001018,"Hoover Toaster, Silver",Office Supplies,Appliances,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10004618,"SanDisk Memo Slips, Recycled",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.0,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10004602,"SanDisk Parchment Paper, 8.5 x 11",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.08,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10004426,"SanDisk Note Cards, Premium",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.08,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000604,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances,0.0,1,0.0,0.44,0.44,0.31,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000600,"KitchenAid Coffee Grinder, Silver",Office Supplies,Appliances,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,0.0,4,0.0,1.76,0.44,0.46,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000653,"Hamilton Beach Blender, Black",Office Supplies,Appliances,0.0,1,0.0,0.44,0.44,0.0,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000151,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.46,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000134,Avery 511,Office Supplies,Labels,0.0,6,0.0,2.64,0.44,1.08,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000121,Avery 48,Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.92,0.08,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000116,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.62,0.18,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000114,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.38,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10002250,"Smead File Folder Labels, Alphabetical",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.62,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10001852,"Smead Removable Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10001800,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.08,0.76,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10001278,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000473,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000452,Avery 488,Office Supplies,Labels,0.0,6,0.0,2.64,0.44,0.85,0.08,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000443,Avery 501,Office Supplies,Labels,0.0,8,0.0,3.52,0.44,1.08,0.21,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,0.0,2,0.0,0.88,0.44,0.38,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000356,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.85,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000345,"Avery File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.62,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000341,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.46,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000321,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.15,0.29,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000305,Avery 495,Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.92,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000262,Avery 494,Office Supplies,Labels,0.0,6,0.0,2.64,0.44,1.31,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000248,Avery 52,Office Supplies,Labels,0.0,6,0.0,2.64,0.44,1.0,0.04,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10000950,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.0,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10000880,"Smead Box, Blue",Office Supplies,Storage,0.0,7,0.0,3.08,0.44,0.15,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10000675,"Smead Round Labels, 5000 Label Set",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SME-10000258,"Smead Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.0,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10004633,"SanDisk Message Books, Multicolor",Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.08,0.21,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000436,"Novimex File Folder Labels, 5000 Label Set",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.85,0.27,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,0.0,4,0.0,1.76,0.44,1.23,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10000335,"SanDisk Parchment Paper, Premium",Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.0,0.18,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000635,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.54,0.2,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000634,Avery 509,Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.69,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000633,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,6,0.0,2.64,0.44,1.38,0.16,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10003180,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,0.0,3,0.0,1.32,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10003167,"Ames Clasp Envelope, Recycled",Office Supplies,Envelopes,0.0,5,0.0,2.2,0.44,0.08,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10003089,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes,0.0,2,0.0,0.88,0.44,0.15,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10002923,"Ames Clasp Envelope, Set of 50",Office Supplies,Envelopes,0.0,3,0.0,1.32,0.44,0.08,0.55,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10002697,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,0.0,1,0.0,0.44,0.44,0.0,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10002020,"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.08,0.18,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-SAN-10001326,"SanDisk Note Cards, 8.5 x 11",Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.0,0.27,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000483,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000477,"Smead Round Labels, Alphabetical",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.54,0.36,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000757,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.38,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000738,"Avery File Folder Labels, Adjustable",Office Supplies,Labels,0.0,7,0.0,3.08,0.44,1.38,0.1,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000714,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.69,0.28,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10001489,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes,0.0,4,0.0,1.76,0.44,0.0,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-AME-10000360,"Ames Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,0.0,2,0.0,0.88,0.44,0.08,0.41,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10004274,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.15,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10004228,"Advantus Push Pins, Assorted Sizes",Office Supplies,Fasteners,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10004030,"Advantus Push Pins, Metal",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10003369,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,0.0,5,0.0,2.2,0.44,0.46,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10003196,"Advantus Staples, Assorted Sizes",Office Supplies,Fasteners,0.0,1,0.0,0.44,0.44,0.0,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000560,"Smead File Folder Labels, Alphabetical",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000553,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.23,0.29,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000540,"Harbour Creations Round Labels, Adjustable",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,1.15,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000495,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.62,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004990,"SanDisk Computer Printout Paper, Recycled",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.0,0.26,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000438,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.46,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10001451,"Advantus Clamps, Assorted Sizes",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.38,0.27,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000713,"Novimex Removable Labels, Adjustable",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000700,"Avery Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000685,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004881,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10001437,"Advantus Paper Clips, Bulk Pack",Office Supplies,Fasteners,0.0,4,0.0,1.76,0.44,0.38,0.21,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10000425,"Advantus Clamps, Metal",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.08,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10000331,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,0.0,7,0.0,3.08,0.44,0.08,0.32,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10000213,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners,0.0,4,0.0,1.76,0.44,0.0,0.18,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PAN-10001593,"Panasonic Calculator, Durable",Technology,Machines,0.0,1,0.0,0.44,0.44,0.0,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004971,Xerox 196,Office Supplies,Paper,0.0,8,0.0,3.52,0.44,0.77,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004965,Xerox 1921,Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.31,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.31,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004947,Staples,Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.69,0.08,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004918,"SanDisk Message Books, Recycled",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000760,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.15,0.59,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.85,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004766,"Enermax Message Books, Premium",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.62,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.77,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,0.0,6,0.0,2.64,0.44,0.85,0.08,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004673,"Xerox Message Books, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004673,"Green Bar Memo Slips, Recycled",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.23,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004673,"Eaton Note Cards, Multicolor",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.08,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004640,"Eaton Message Books, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.23,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004627,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.0,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10002131,"Acme Ruler, Easy Grip",Office Supplies,Supplies,0.0,3,0.0,1.32,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10001704,"Acme Letter Opener, Serrated",Office Supplies,Supplies,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones,0.0,2,0.0,0.88,0.44,0.38,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PAN-10004279,"Panasonic Phone, Durable",Technology,Machines,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10003125,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,0.0,5,0.0,2.2,0.44,0.15,0.28,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ADV-10002593,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.85,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004498,"Enermax Memo Slips, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.38,0.08,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000934,"Hon Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.38,0.09,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000927,"Hon Shipping Labels, Adjustable",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.15,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000901,"Smead File Folder Labels, 5000 Label Set",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000897,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.54,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000880,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.46,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
